Order ID,Order Date,Customer ID,Product ID,Sales,Profit
US-2020-144722,2020-03-16,MF-18250,FUR-FU-10001215,43.13,18.114600000000003
US-2020-112116,2020-03-16,JE-15475,FUR-TA-10001039,171.96,44.70960000000001
US-2020-145352,2020-03-16,CM-12385,OFF-AR-10001662,2.74,0.7398000000000002
US-2020-150231,2020-03-16,JK-15640,OFF-AR-10001761,17.52,6.3072
US-2020-145352,2020-03-16,CM-12385,OFF-AR-10003856,8.34,2.1683999999999997
US-2020-145352,2020-03-16,CM-12385,OFF-BI-10003527,6354.95,3177.475
US-2020-134257,2020-03-16,MS-17710,OFF-EN-10003845,7.38,3.3947999999999996
US-2020-134257,2020-03-16,MS-17710,OFF-LA-10003930,491.55,240.8595
US-2020-145352,2020-03-16,CM-12385,OFF-ST-10001228,46.74,11.684999999999999
US-2020-153906,2020-03-16,MS-17980,TEC-PH-10001527,85.9,2.576999999999998
US-2020-110632,2020-03-17,HR-14830,OFF-ST-10001291,33.82,9.1314
US-2020-110632,2020-03-17,HR-14830,TEC-AC-10000387,15.02,2.7036
US-2020-168088,2020-03-19,CM-12655,FUR-BO-10004218,383.46559999999994,-67.6704
US-2020-113110,2020-03-19,BK-11260,OFF-BI-10000088,17.568,6.3684
US-2020-149993,2020-03-19,GA-14725,OFF-FA-10001561,10.9,3.5970000000000004
US-2020-113110,2020-03-19,BK-11260,OFF-LA-10000240,14.62,6.8713999999999995
US-2020-168088,2020-03-19,CM-12655,OFF-PA-10000675,65.584,23.7742
US-2020-143532,2020-03-19,DC-12850,OFF-PA-10001560,14.496000000000002,4.8924
US-2020-163104,2020-03-19,MC-18130,OFF-PA-10001947,11.96,5.8604
US-2020-113110,2020-03-19,BK-11260,OFF-PA-10002749,40.14,19.6686
US-2020-111829,2020-03-19,FH-14365,OFF-PA-10004359,209.7,100.65599999999999
US-2020-111829,2020-03-19,FH-14365,OFF-ST-10000142,1247.6399999999999,349.33919999999995
US-2020-113110,2020-03-19,BK-11260,OFF-SU-10001165,33.36,8.6736
US-2020-111829,2020-03-19,FH-14365,TEC-CO-10001766,3149.9300000000003,1480.4670999999998
US-2020-132101,2020-03-19,JO-15550,TEC-PH-10004539,453.576,39.687899999999985
US-2020-127607,2020-03-20,JK-15730,OFF-BI-10001308,2.5119999999999996,-4.396000000000003
US-2020-159534,2020-03-20,DH-13075,OFF-BI-10003656,1087.9360000000001,353.5791999999999
US-2020-159534,2020-03-20,DH-13075,OFF-BI-10003982,49.848,16.8237
US-2020-159534,2020-03-20,DH-13075,OFF-EN-10004386,23.99,11.995
US-2020-127607,2020-03-20,JK-15730,OFF-FA-10003485,18.864,6.1308
US-2020-106565,2020-03-20,BW-11110,OFF-PA-10000061,51.84,24.883200000000002
US-2020-159534,2020-03-20,DH-13075,OFF-ST-10001172,83.92,20.1408
US-2020-165813,2020-03-20,BM-11785,OFF-ST-10004258,29.304000000000002,2.5641000000000034
US-2020-159534,2020-03-20,DH-13075,TEC-PH-10002310,199.98,53.99459999999999
US-2020-120621,2020-03-21,JW-16075,OFF-AP-10002945,962.0799999999999,156.33799999999997
US-2020-120621,2020-03-21,JW-16075,OFF-BI-10000948,12.843000000000002,-9.8463
US-2020-120621,2020-03-21,JW-16075,OFF-PA-10002254,295.456,96.02319999999997
CA-2020-150547,2020-03-21,FG-14260,OFF-BI-10001071,9.48,3.79
US-2020-163279,2020-03-22,JD-16150,FUR-FU-10000747,91.96,15.633199999999988
US-2020-121552,2020-03-22,FW-14395,OFF-AR-10003217,19.56,5.476800000000001
US-2020-157812,2020-03-22,DB-13210,OFF-BI-10000285,14.111999999999997,-21.168
US-2020-163279,2020-03-22,JD-16150,OFF-PA-10003127,105.52,48.539199999999994
US-2020-157812,2020-03-22,DB-13210,OFF-ST-10000736,129.568,-25.91360000000001
US-2020-117884,2020-03-22,DC-13285,OFF-ST-10002182,150.408,-33.8418
US-2020-157812,2020-03-22,DB-13210,TEC-AC-10000171,18.392,5.2877
US-2020-117884,2020-03-22,DC-13285,TEC-AC-10002567,447.94399999999996,89.58879999999999
US-2020-163440,2020-03-22,RD-19900,TEC-PH-10000376,15.984000000000002,1.1988000000000003
US-2020-163279,2020-03-22,JD-16150,TEC-PH-10001795,1487.976,185.99699999999984
US-2020-125374,2020-03-23,JD-16060,FUR-CH-10003396,107.772,-29.25240000000001
US-2020-130218,2020-03-23,SG-20470,OFF-FA-10003112,31.56,14.201999999999998
US-2020-138219,2020-03-23,BP-11095,OFF-PA-10000380,33.36,16.68
US-2020-107944,2020-03-23,AM-10360,OFF-PA-10000659,192.72,92.50559999999999
US-2020-130218,2020-03-23,SG-20470,OFF-ST-10002486,27.92,0.5583999999999989
US-2020-107944,2020-03-23,AM-10360,TEC-AC-10000736,239.96999999999997,86.38919999999999
US-2020-118423,2020-03-24,DP-13390,FUR-BO-10000362,359.058,-35.9058
US-2020-145457,2020-03-24,CP-12085,FUR-FU-10003832,46.900000000000006,13.132000000000001
US-2020-112508,2020-03-24,BP-11185,OFF-AP-10002287,6.992000000000001,0.5244
US-2020-164301,2020-03-26,EB-13840,FUR-TA-10001889,3393.68,610.8624
US-2020-116981,2020-03-26,SM-20950,OFF-AP-10000595,13.11,3.4086000000000003
US-2020-103793,2020-03-26,BV-11245,OFF-PA-10001125,74.352,23.234999999999992
US-2020-167374,2020-03-26,GM-14500,OFF-PA-10001950,40.032000000000004,12.509999999999993
US-2020-116981,2020-03-26,SM-20950,OFF-ST-10002615,1085.42,282.2092
US-2020-167374,2020-03-26,GM-14500,TEC-AC-10004633,16.776000000000003,5.0328
US-2020-132948,2020-03-27,MV-17485,OFF-ST-10000636,83.69999999999999,3.3479999999999954
US-2020-133536,2020-03-28,JH-15820,OFF-EN-10004459,22.919999999999998,11.230799999999999
US-2020-135363,2020-03-28,CK-12205,OFF-PA-10000533,5.232,1.7004
US-2020-131534,2020-03-28,AB-10165,OFF-PA-10000743,33.4,16.032
US-2020-135363,2020-03-28,CK-12205,OFF-PA-10003177,15.552000000000003,5.4432
US-2020-131534,2020-03-28,AB-10165,TEC-AC-10002253,166.24,24.936000000000007
US-2020-153549,2020-03-29,SL-20155,FUR-CH-10004086,1166.92,131.27849999999995
US-2020-103996,2020-03-29,RB-19435,FUR-FU-10004586,19.919999999999998,9.561599999999999
US-2020-121272,2020-03-29,DO-13435,OFF-AP-10001947,73.28,21.251199999999997
US-2020-150749,2020-03-29,AS-10240,OFF-AR-10003732,5.56,1.4455999999999998
US-2020-103996,2020-03-29,RB-19435,OFF-PA-10001609,9.870000000000001,4.5402
US-2020-103996,2020-03-29,RB-19435,OFF-PA-10001736,212.64,99.94079999999998
US-2020-105361,2020-03-29,CM-12115,OFF-PA-10002615,17.64,8.1144
US-2020-103996,2020-03-29,RB-19435,TEC-AC-10003116,53.25,20.7675
US-2020-104871,2020-03-30,DR-12940,FUR-CH-10003298,366.74399999999997,-110.02320000000003
US-2020-121405,2020-03-30,FC-14335,OFF-PA-10001838,23.52,8.526
US-2020-121405,2020-03-30,FC-14335,TEC-PH-10002890,180.96,13.571999999999996
US-2020-128125,2020-03-31,EB-13705,FUR-FU-10001085,22.38,-7.8330000000000055
US-2020-128125,2020-03-31,EB-13705,OFF-PA-10000357,98.376,35.661300000000004
US-2020-137106,2020-03-31,SC-20260,TEC-PH-10000011,79.96,27.985999999999994
US-2020-122140,2020-04-02,MO-17950,OFF-AP-10001242,32.19199999999999,-80.48
US-2020-136378,2020-04-02,CS-11845,OFF-BI-10003707,9.155999999999997,-13.734000000000002
US-2020-122140,2020-04-02,MO-17950,TEC-AC-10003038,50.120000000000005,-0.6265000000000072
US-2020-122140,2020-04-02,MO-17950,TEC-AC-10003289,47.976,1.7990999999999993
US-2020-159513,2020-04-02,JD-15790,TEC-MA-10003329,71.976,24.2919
US-2020-142811,2020-04-02,JL-15850,TEC-PH-10003095,87.8,32.925
US-2020-110667,2020-04-04,NF-18595,FUR-FU-10004622,108.4,22.763999999999996
US-2020-112452,2020-04-04,NC-18340,OFF-AP-10003849,644.076,107.34599999999996
US-2020-110667,2020-04-04,NF-18595,OFF-AR-10000716,11.16,4.3524
US-2020-110667,2020-04-04,NF-18595,OFF-BI-10002735,82.34400000000001,27.791100000000004
US-2020-112452,2020-04-04,NC-18340,OFF-BI-10003350,12.76,5.869599999999999
US-2020-110667,2020-04-04,NF-18595,OFF-BI-10003529,9.088,3.2944
US-2020-112452,2020-04-04,NC-18340,OFF-FA-10000735,5.84,2.6279999999999997
US-2020-112452,2020-04-04,NC-18340,TEC-CO-10004202,599.98,209.993
US-2020-112452,2020-04-04,NC-18340,TEC-PH-10000307,10.95,0.43799999999999883
US-2020-167010,2020-04-05,VT-21700,FUR-BO-10004218,352.45,-211.47
US-2020-161452,2020-04-05,CA-11965,FUR-CH-10003973,892.224,89.22240000000002
US-2020-167010,2020-04-05,VT-21700,FUR-FU-10001037,7.5840000000000005,2.37
US-2020-167010,2020-04-05,VT-21700,FUR-FU-10001468,547.136,-68.39200000000005
US-2020-167010,2020-04-05,VT-21700,OFF-AP-10004036,98.112,18.396
US-2020-102855,2020-04-05,JF-15415,OFF-AR-10002467,23.84,6.436800000000002
US-2020-167010,2020-04-05,VT-21700,OFF-BI-10002072,10.428,-6.951999999999998
US-2020-136476,2020-04-05,GG-14650,OFF-BI-10003650,157.79400000000004,-115.7156
US-2020-119942,2020-04-05,TT-21070,OFF-LA-10001569,23.904000000000003,7.768799999999999
US-2020-167010,2020-04-05,VT-21700,OFF-ST-10003816,563.808,21.142799999999966
US-2020-102855,2020-04-05,JF-15415,TEC-AC-10001767,239.94,26.393399999999986
US-2020-167010,2020-04-05,VT-21700,TEC-PH-10000347,14.850000000000001,-3.2175000000000002
US-2020-167010,2020-04-05,VT-21700,TEC-PH-10002844,41.988,-9.797200000000004
US-2020-124541,2020-04-06,TT-21220,OFF-AR-10004078,42.047999999999995,5.2559999999999985
US-2020-124541,2020-04-06,TT-21220,OFF-BI-10004209,9.647999999999996,-16.884
US-2020-124541,2020-04-06,TT-21220,OFF-BI-10004965,6.899999999999999,-12.075000000000003
US-2020-100888,2020-04-06,MH-17455,OFF-PA-10001019,47.952000000000005,16.183799999999998
US-2020-124541,2020-04-06,TT-21220,OFF-PA-10001526,7.968000000000001,2.8884000000000007
US-2020-124541,2020-04-06,TT-21220,TEC-AC-10002550,25.488,4.4604
US-2020-140025,2020-04-07,PF-19120,OFF-AP-10002651,463.2479999999999,-1181.2824000000003
US-2020-130554,2020-04-07,FM-14290,OFF-AR-10001954,11.736,1.0269
US-2020-166492,2020-04-07,RP-19390,OFF-PA-10002262,25.92,12.441600000000001
US-2020-166492,2020-04-07,RP-19390,OFF-ST-10002214,22.58,5.870799999999999
US-2020-140025,2020-04-07,PF-19120,TEC-AC-10002402,383.952,47.99399999999997
US-2020-142027,2020-04-09,JK-15370,FUR-TA-10002774,369.91200000000003,-13.871700000000047
US-2020-101000,2020-04-09,IG-15085,OFF-AP-10000179,370.14,144.3546
US-2020-116512,2020-04-09,MC-18100,OFF-ST-10001505,17.94,3.0497999999999985
US-2020-134201,2020-04-10,EH-14125,OFF-AR-10002804,14.669999999999998,6.0147
US-2020-168767,2020-04-10,DM-12955,OFF-BI-10000773,12.832,4.330799999999998
US-2020-134201,2020-04-10,EH-14125,OFF-ST-10001476,142.04,38.35080000000001
US-2020-125563,2020-04-11,PR-18880,FUR-FU-10000087,54.52799999999999,14.313600000000005
US-2020-125563,2020-04-11,PR-18880,FUR-FU-10001290,67.36,10.103999999999996
US-2020-111164,2020-04-11,SE-20110,OFF-AP-10004487,406.59999999999997,113.84799999999998
US-2020-136987,2020-04-11,AR-10540,OFF-PA-10003127,52.76,24.269599999999997
US-2020-111164,2020-04-11,SE-20110,TEC-AC-10002473,85.14,34.907399999999996
US-2020-136987,2020-04-11,AR-10540,TEC-CO-10001943,639.9680000000001,215.98919999999998
US-2020-111164,2020-04-11,SE-20110,TEC-PH-10004531,21.99,10.5552
US-2020-145415,2020-04-12,RD-19660,OFF-ST-10000419,40.74,0.4073999999999991
US-2020-120502,2020-04-13,BT-11395,FUR-FU-10004973,37.68,15.825600000000001
US-2020-168704,2020-04-13,FP-14320,FUR-TA-10000688,609.9799999999999,-113.28200000000004
US-2020-106257,2020-04-13,EB-14110,FUR-TA-10002530,241.56799999999998,-15.098000000000013
US-2020-168704,2020-04-13,FP-14320,FUR-TA-10002530,211.37199999999999,-45.29400000000001
US-2020-133452,2020-04-13,ZC-21910,FUR-TA-10003954,710.8320000000001,-97.73939999999999
US-2020-120502,2020-04-13,BT-11395,OFF-AP-10004980,75.84,29.577600000000004
US-2020-120551,2020-04-13,SS-20590,OFF-BI-10002071,17.43,8.0178
US-2020-100216,2020-04-13,HJ-14875,OFF-PA-10000788,31.104000000000006,10.8864
US-2020-100216,2020-04-13,HJ-14875,OFF-PA-10002968,54.816,17.815199999999997
US-2020-133837,2020-04-13,TH-21100,OFF-ST-10000344,10.744,0.8057999999999996
US-2020-149678,2020-04-13,AW-10840,OFF-SU-10004498,12.88,0.3864000000000001
US-2020-133452,2020-04-13,ZC-21910,TEC-AC-10002800,199.96,69.98599999999999
US-2020-168704,2020-04-13,FP-14320,TEC-PH-10001061,239.976,17.998199999999997
US-2020-106257,2020-04-13,EB-14110,TEC-PH-10001494,479.92,41.99300000000001
US-2020-120502,2020-04-13,BT-11395,TEC-PH-10003645,258.576,19.393200000000007
US-2020-116841,2020-04-14,TP-21130,OFF-AP-10002403,35.208,2.640599999999999
US-2020-137974,2020-04-16,LL-16840,FUR-BO-10001519,523.26,125.5824
US-2020-142734,2020-04-16,DM-13345,FUR-CH-10003968,127.76400000000001,2.8392000000000017
US-2020-137974,2020-04-16,LL-16840,FUR-FU-10001468,1196.86,119.6859999999999
US-2020-161263,2020-04-16,TS-21160,OFF-AP-10002350,45.216,4.521599999999999
US-2020-161263,2020-04-16,TS-21160,OFF-AR-10004757,7.872,1.2791999999999994
US-2020-137974,2020-04-16,LL-16840,OFF-BI-10001036,9.14,4.57
US-2020-161263,2020-04-16,TS-21160,OFF-BI-10004330,55.470000000000006,-46.224999999999994
US-2020-106215,2020-04-16,BN-11470,OFF-FA-10001229,12.576,4.087199999999999
US-2020-161263,2020-04-16,TS-21160,OFF-FA-10003059,1.4480000000000002,0.2352999999999999
US-2020-161263,2020-04-16,TS-21160,OFF-FA-10004838,10.416000000000002,-2.2134
US-2020-146675,2020-04-16,SB-20185,TEC-AC-10004396,43.56,-4.900499999999997
US-2020-146675,2020-04-16,SB-20185,TEC-CO-10001766,1439.968,485.9891999999999
US-2020-137974,2020-04-16,LL-16840,TEC-PH-10002033,569.64,148.1064
US-2020-161263,2020-04-16,TS-21160,TEC-PH-10002115,118.78199999999998,-27.715799999999994
US-2020-155306,2020-04-17,GA-14515,OFF-AP-10002651,1447.6499999999999,419.8184999999998
US-2020-148712,2020-04-17,JM-15535,OFF-AR-10000614,10.709999999999999,2.7845999999999997
US-2020-155306,2020-04-17,GA-14515,OFF-AR-10003251,5.56,2.2239999999999998
US-2020-148712,2020-04-17,JM-15535,OFF-BI-10001900,62.29600000000001,21.0249
US-2020-155306,2020-04-17,GA-14515,OFF-PA-10001184,11.96,5.8604
US-2020-155306,2020-04-17,GA-14515,TEC-AC-10003174,323.37,129.348
US-2020-148712,2020-04-17,JM-15535,TEC-AC-10003198,99.6,36.852
US-2020-155306,2020-04-17,GA-14515,TEC-PH-10002310,783.9600000000002,68.59650000000002
US-2020-163433,2020-04-18,MP-17965,FUR-CH-10000225,56.686,-20.245000000000008
US-2020-115742,2020-04-18,DP-13000,FUR-CH-10003061,89.99,17.098099999999988
US-2020-115742,2020-04-18,DP-13000,FUR-FU-10001706,6.16,2.9568
US-2020-163433,2020-04-18,MP-17965,OFF-AR-10003373,74.352,6.505799999999997
US-2020-163433,2020-04-18,MP-17965,OFF-AR-10003481,7.872,0.8855999999999988
US-2020-163433,2020-04-18,MP-17965,OFF-BI-10000320,1.4759999999999998,-2.2878
US-2020-163433,2020-04-18,MP-17965,OFF-BI-10003676,4.3119999999999985,-6.899200000000002
US-2020-115742,2020-04-18,DP-13000,OFF-BI-10004410,38.22,17.9634
US-2020-115742,2020-04-18,DP-13000,OFF-LA-10002762,75.17999999999999,35.334599999999995
US-2020-134271,2020-04-18,RF-19735,OFF-LA-10004093,21.93,10.307099999999998
US-2020-142601,2020-04-18,DE-13255,OFF-PA-10000483,61.96,27.881999999999998
US-2020-163433,2020-04-18,MP-17965,OFF-PA-10003936,15.552000000000003,5.4432
US-2020-113593,2020-04-18,NC-18415,OFF-ST-10000532,115.44,30.0144
US-2020-142601,2020-04-18,DE-13255,OFF-ST-10002756,947.1700000000001,9.471700000000084
US-2020-102722,2020-04-18,KW-16570,TEC-AC-10003116,106.5,41.535
US-2020-163433,2020-04-18,MP-17965,TEC-AC-10003590,41.42400000000001,8.284799999999997
US-2020-163433,2020-04-18,MP-17965,TEC-PH-10001870,97.968,6.122999999999994
US-2020-163433,2020-04-18,MP-17965,TEC-PH-10003357,244.768,24.476800000000004
US-2020-155369,2020-04-19,PG-18820,OFF-AP-10002578,19.567999999999998,-52.833600000000004
US-2020-155369,2020-04-19,PG-18820,OFF-BI-10003925,310.39199999999994,-512.1468000000002
US-2020-149342,2020-04-20,TS-21160,FUR-FU-10002937,595.38,297.69
US-2020-109169,2020-04-20,OT-18730,OFF-EN-10003296,180.96,81.432
US-2020-149342,2020-04-20,TS-21160,OFF-PA-10001166,12.96,6.2208000000000006
US-2020-142433,2020-04-20,ES-14020,OFF-PA-10002377,117.456,44.04599999999999
US-2020-149342,2020-04-20,TS-21160,TEC-PH-10001557,287.96999999999997,77.75189999999999
US-2020-107678,2020-04-21,JK-16090,FUR-CH-10001891,191.96,51.829200000000014
US-2020-107678,2020-04-21,JK-16090,FUR-FU-10003394,209.88,35.67959999999998
US-2020-107678,2020-04-21,JK-16090,OFF-BI-10002215,21.299999999999997,9.797999999999998
US-2020-107678,2020-04-21,JK-16090,TEC-PH-10002103,469.95,131.586
US-2020-151253,2020-04-22,AZ-10750,OFF-AR-10004691,64.14,16.6764
US-2020-151253,2020-04-22,AZ-10750,TEC-PH-10002923,88.77600000000001,7.767900000000001
US-2020-118227,2020-04-24,DB-13270,OFF-AR-10001044,25.99,7.537099999999999
US-2020-130365,2020-04-25,ZC-21910,FUR-CH-10003535,128.058,-23.782199999999996
US-2020-153878,2020-04-25,TS-21655,OFF-AP-10001205,272.4,76.27200000000002
US-2020-112557,2020-04-25,JL-15850,OFF-AP-10002311,206.43,90.82920000000001
US-2020-153878,2020-04-25,TS-21655,OFF-AR-10000658,57.75,16.17
US-2020-143602,2020-04-25,JS-15595,OFF-BI-10002071,13.943999999999999,4.5318
US-2020-115420,2020-04-25,LS-16945,OFF-EN-10003862,21.34,9.8164
US-2020-130365,2020-04-25,ZC-21910,OFF-ST-10002574,221.024,-55.256
US-2020-134026,2020-04-26,JE-15745,FUR-CH-10000513,831.9360000000001,-114.39120000000003
US-2020-137302,2020-04-26,BW-11110,FUR-CH-10002017,63.93600000000001,6.393599999999996
US-2020-114839,2020-04-26,PW-19240,FUR-CH-10004086,408.422,-5.834600000000023
US-2020-134026,2020-04-26,JE-15745,FUR-FU-10003708,97.04,1.2129999999999974
US-2020-122266,2020-04-26,SA-20830,FUR-TA-10000577,191.5155,-76.6062
US-2020-137302,2020-04-26,BW-11110,OFF-AR-10000588,59.519999999999996,15.475200000000001
US-2020-122266,2020-04-26,SA-20830,OFF-AR-10004757,2.624,0.4263999999999998
US-2020-137302,2020-04-26,BW-11110,OFF-BI-10001524,50.352000000000004,17.623199999999997
US-2020-134026,2020-04-26,JE-15745,OFF-ST-10004123,72.784,-18.196
US-2020-137302,2020-04-26,BW-11110,TEC-PH-10003174,311.97600000000006,38.996999999999986
US-2020-124450,2020-04-27,GT-14710,FUR-CH-10000309,1267.53,316.8825
US-2020-151841,2020-04-27,TC-21475,OFF-AP-10003971,43.56000000000001,3.2669999999999995
US-2020-124450,2020-04-27,GT-14710,OFF-AR-10001166,22.740000000000002,8.8686
US-2020-151841,2020-04-27,TC-21475,OFF-SU-10001574,5.84,0.7299999999999995
US-2020-124450,2020-04-27,GT-14710,TEC-MA-10004212,1379.92,648.5624
US-2020-130792,2020-04-28,RA-19915,OFF-AP-10000696,8.651999999999997,-20.332200000000007
US-2020-120782,2020-04-28,SD-20485,OFF-AP-10003779,186.732,41.49599999999997
US-2020-130792,2020-04-28,RA-19915,OFF-BI-10000309,12.175999999999998,-18.87280000000001
US-2020-120782,2020-04-28,SD-20485,OFF-BI-10003527,3812.9700000000003,1906.4850000000001
US-2020-130792,2020-04-28,RA-19915,OFF-ST-10003327,23.832,2.6810999999999954
US-2020-157434,2020-04-29,JK-15640,OFF-PA-10001526,7.968000000000001,2.8884000000000007
US-2020-164175,2020-04-30,PS-18970,FUR-CH-10001146,213.11499999999998,-15.22250000000001
US-2020-115238,2020-04-30,JW-15220,FUR-FU-10001025,24.3,10.449000000000002
US-2020-115238,2020-04-30,JW-15220,FUR-FU-10002445,9.48,3.7920000000000007
US-2020-115238,2020-04-30,JW-15220,FUR-FU-10002960,31.400000000000002,13.188000000000002
US-2020-103716,2020-04-30,KB-16585,OFF-AR-10000658,34.650000000000006,9.702
US-2020-115238,2020-04-30,JW-15220,OFF-PA-10002689,6.48,3.1104000000000003
US-2020-103716,2020-04-30,KB-16585,TEC-PH-10000347,19.8,1.7325
US-2020-115238,2020-04-30,JW-15220,TEC-PH-10001300,209.5,58.66
US-2020-135174,2020-04-30,BP-11230,TEC-PH-10001530,1022.97,-255.7425
US-2020-161998,2020-05-01,DB-13120,FUR-FU-10001095,63.55200000000001,14.299199999999999
US-2020-161998,2020-05-01,DB-13120,OFF-AR-10004022,172.704,10.793999999999983
US-2020-104486,2020-05-01,PO-18850,OFF-BI-10000309,12.176000000000002,4.413799999999999
US-2020-104486,2020-05-01,PO-18850,OFF-ST-10000876,37.32,10.4496
US-2020-104486,2020-05-01,PO-18850,OFF-SU-10002573,35.06,10.517999999999997
US-2020-161998,2020-05-01,DB-13120,OFF-SU-10004261,41.376,4.654799999999993
US-2020-145821,2020-05-01,JB-15400,TEC-PH-10004348,88.752,11.093999999999998
US-2020-116687,2020-05-02,NC-18625,OFF-LA-10000443,8.856,2.9888999999999997
US-2020-116687,2020-05-02,NC-18625,TEC-PH-10001750,158.376,13.857900000000008
US-2020-112130,2020-05-03,SV-20785,FUR-CH-10002965,844.1159999999999,-36.1764
US-2020-107937,2020-05-03,JB-16045,FUR-FU-10002298,665.88,106.54079999999999
US-2020-112130,2020-05-03,SV-20785,OFF-AP-10003266,23.696,6.5164
US-2020-112130,2020-05-03,SV-20785,OFF-AP-10003622,18.2,2.0474999999999994
US-2020-150770,2020-05-03,LC-16870,OFF-AR-10001246,8.82,2.5577999999999994
US-2020-112130,2020-05-03,SV-20785,OFF-AR-10001468,59.903999999999996,14.227200000000003
US-2020-150770,2020-05-03,LC-16870,OFF-BI-10001575,49.568000000000005,17.348799999999997
US-2020-150770,2020-05-03,LC-16870,OFF-BI-10002026,62.49600000000001,21.873599999999996
US-2020-160864,2020-05-03,NF-18595,OFF-BI-10004654,13.847999999999999,5.193
US-2020-112130,2020-05-03,SV-20785,OFF-PA-10002230,7.968000000000001,2.8884000000000007
US-2020-112130,2020-05-03,SV-20785,OFF-ST-10000563,76.75200000000001,-9.594000000000001
US-2020-150770,2020-05-03,LC-16870,TEC-AC-10000844,339.96,122.38559999999998
US-2020-112130,2020-05-03,SV-20785,TEC-AC-10001542,27.552000000000003,-0.3444000000000047
US-2020-129700,2020-05-04,LA-16780,FUR-FU-10001940,22.288,-8.915199999999999
US-2020-144253,2020-05-04,AS-10225,FUR-FU-10002671,26.8,12.863999999999999
US-2020-146290,2020-05-04,SV-20815,OFF-AR-10001897,125.92999999999999,35.260400000000004
US-2020-110548,2020-05-04,AH-10690,TEC-PH-10002922,946.344,118.29299999999989
US-2020-137512,2020-05-07,AG-10675,FUR-TA-10001095,244.00599999999997,-31.372200000000007
US-2020-137512,2020-05-07,AG-10675,OFF-PA-10000213,15.936000000000002,5.378400000000001
US-2020-147879,2020-05-07,CC-12220,OFF-PA-10001952,45.68,21.0128
CA-2020-132548,2020-05-07,CT-11995,FUR-CH-10004675,24.3,10.45
CA-2020-132548,2020-05-07,CT-11995,FUR-TA-10003469,19.6,9.604
CA-2020-132548,2020-05-07,CT-11995,OFF-AR-10002578,39.96000000000001,-23.976
CA-2020-132548,2020-05-07,CT-11995,OFF-BI-10001078,31.4,13.19
US-2020-160857,2020-05-08,NW-18400,FUR-CH-10002647,127.76400000000001,21.294000000000008
US-2020-136798,2020-05-08,DL-12925,FUR-FU-10000723,123.96000000000001,11.156400000000005
US-2020-160857,2020-05-08,NW-18400,FUR-FU-10001095,79.44,30.1872
US-2020-113971,2020-05-08,CB-12535,FUR-FU-10001852,8.352,1.2527999999999997
US-2020-109939,2020-05-08,AA-10375,OFF-AR-10000127,5.248,0.5903999999999991
US-2020-136798,2020-05-08,DL-12925,OFF-BI-10003684,43.98,21.99
US-2020-160857,2020-05-08,NW-18400,OFF-PA-10003363,19.44,9.3312
US-2020-142055,2020-05-08,AB-10255,OFF-PA-10003465,37.94,18.211199999999998
US-2020-160857,2020-05-08,NW-18400,OFF-SU-10000157,357.93,7.158600000000007
US-2020-160857,2020-05-08,NW-18400,TEC-CO-10004115,2799.944,1014.9797
US-2020-136798,2020-05-08,DL-12925,TEC-PH-10000441,377.96999999999997,105.83160000000002
US-2020-155635,2020-05-09,ME-17725,OFF-BI-10000962,48.81,23.9169
US-2020-129217,2020-05-10,DP-13390,OFF-AP-10002439,70.96999999999998,-191.619
US-2020-129217,2020-05-10,DP-13390,OFF-AR-10004602,36.784,3.6784000000000017
US-2020-144043,2020-05-10,AB-10165,TEC-AC-10002718,46.688,-2.918000000000003
US-2020-135727,2020-05-11,PS-18970,FUR-CH-10004540,191.96800000000002,16.797200000000004
US-2020-131856,2020-05-12,JG-15160,FUR-FU-10000175,21.968000000000004,-15.9268
US-2020-162607,2020-05-12,RO-19780,OFF-BI-10002949,14.592000000000002,4.9247999999999985
US-2020-131856,2020-05-12,JG-15160,OFF-PA-10001954,127.90400000000001,41.568799999999996
US-2020-159380,2020-05-12,CS-12505,OFF-PA-10003893,12.84,5.777999999999999
US-2020-159380,2020-05-12,CS-12505,OFF-PA-10004239,25.68,11.555999999999997
US-2020-130876,2020-05-12,AZ-10750,OFF-ST-10004258,36.63,9.890100000000004
US-2020-122910,2020-05-12,LT-16765,TEC-PH-10000441,201.584,20.158400000000015
US-2020-131856,2020-05-12,JG-15160,TEC-PH-10001336,619.152,69.65459999999999
US-2020-145835,2020-05-13,BF-11170,OFF-FA-10002280,16.0,5.6
US-2020-145835,2020-05-13,BF-11170,TEC-PH-10004447,222.38400000000001,16.678799999999995
US-2020-100146,2020-05-14,CB-12535,FUR-BO-10004015,509.9574999999999,41.99649999999994
US-2020-100146,2020-05-14,CB-12535,FUR-CH-10003833,97.568,-6.0980000000000025
US-2020-100146,2020-05-14,CB-12535,FUR-CH-10004495,722.3520000000001,81.26459999999992
US-2020-100146,2020-05-14,CB-12535,FUR-FU-10001979,122.91,34.41480000000001
US-2020-119291,2020-05-14,JO-15550,OFF-AR-10001118,2.696,0.8088000000000003
US-2020-119291,2020-05-14,JO-15550,OFF-AR-10003373,198.27200000000002,17.34879999999999
US-2020-119291,2020-05-14,JO-15550,OFF-BI-10001575,18.588000000000005,-13.6312
US-2020-119291,2020-05-14,JO-15550,OFF-BI-10001982,4.896000000000001,-3.427199999999999
US-2020-119291,2020-05-14,JO-15550,OFF-EN-10000927,200.98400000000004,62.807499999999976
